N,P,K,temperature,humidity,ph,rainfall,soil_type,season,district,region,label
78.31,46.97,90.87,16.7,63.72,7.07,482.14,Black,Rabi,Bagalkote,North Karnataka,grapes
55.55,37.21,65.7,21.3,52.42,6.77,596.2,Black,Rabi,Bagalkote,North Karnataka,grapes
57.76,45.96,112.42,34.91,64.57,7.72,398.08,Black,Rabi,Bagalkote,North Karnataka,grapes
52.23,42.08,100.35,28.64,57.88,6.7,489.72,Black,Rabi,Bagalkote,North Karnataka,grapes
45.13,47.35,101.61,29.01,68.84,7.81,449.99,Black,Rabi,Bagalkote,North Karnataka,grapes
69.21,48.58,71.2,15.51,57.11,7.16,485.13,Black,Rabi,Bagalkote,North Karnataka,grapes
74.0,35.89,67.53,34.27,52.7,7.22,475.67,Black,Rabi,Bagalkote,North Karnataka,grapes
61.65,32.58,63.42,17.11,64.64,7.32,370.12,Black,Rabi,Bagalkote,North Karnataka,grapes
65.51,54.6,62.49,24.96,67.23,6.88,392.33,Black,Rabi,Bagalkote,North Karnataka,grapes
64.55,56.94,108.6,26.66,68.26,7.05,492.29,Black,Rabi,Bagalkote,North Karnataka,grapes
58.65,35.7,102.1,26.13,58.97,7.87,306.28,Black,Rabi,Bagalkote,North Karnataka,grapes
52.63,31.71,105.99,29.04,58.28,7.51,418.78,Black,Rabi,Bagalkote,North Karnataka,grapes
70.25,43.63,84.74,33.69,56.27,6.68,475.36,Black,Rabi,Bagalkote,North Karnataka,grapes
78.77,41.34,63.72,21.79,62.65,6.74,497.43,Black,Rabi,Bagalkote,North Karnataka,grapes
79.91,43.55,81.28,23.01,52.88,7.82,424.45,Black,Rabi,Bagalkote,North Karnataka,grapes
55.49,49.79,86.52,27.96,51.54,7.72,582.15,Black,Rabi,Bagalkote,North Karnataka,grapes
65.95,58.64,69.09,24.55,65.05,7.37,420.44,Black,Rabi,Bagalkote,North Karnataka,grapes
53.52,33.8,83.5,18.25,68.36,6.81,317.57,Black,Rabi,Bagalkote,North Karnataka,grapes
62.09,47.86,112.31,26.54,58.64,7.7,462.08,Black,Rabi,Bagalkote,North Karnataka,grapes
43.17,46.98,114.48,22.93,57.41,6.72,345.43,Black,Rabi,Bagalkote,North Karnataka,grapes
57.31,47.87,64.84,33.79,68.88,7.38,548.53,Black,Rabi,Bagalkote,North Karnataka,grapes
43.21,44.31,97.81,31.57,69.59,6.92,582.26,Black,Rabi,Bagalkote,North Karnataka,grapes
44.97,56.25,118.26,18.54,68.05,6.56,421.63,Black,Rabi,Bagalkote,North Karnataka,grapes
60.65,47.42,116.16,28.45,62.03,7.71,585.16,Black,Rabi,Bagalkote,North Karnataka,grapes
40.88,59.48,65.17,31.29,57.01,6.7,431.96,Black,Rabi,Bagalkote,North Karnataka,grapes
65.76,41.43,63.27,26.99,72.56,7.07,364.9,Black,Rabi,Bagalkote,North Karnataka,grapes
57.7,31.45,109.23,31.53,64.7,7.03,539.94,Loamy,Rabi,Belagavi,North Karnataka,grapes
62.19,54.78,97.89,30.69,64.96,7.12,587.38,Loamy,Rabi,Belagavi,North Karnataka,grapes
61.64,48.15,73.23,27.51,64.29,6.78,317.88,Loamy,Rabi,Belagavi,North Karnataka,grapes
64.17,52.91,91.4,19.54,66.66,6.62,432.55,Loamy,Rabi,Belagavi,North Karnataka,grapes
46.53,35.53,72.14,22.73,51.28,7.1,453.51,Loamy,Rabi,Belagavi,North Karnataka,grapes
59.33,41.48,110.35,17.91,62.64,6.59,321.35,Loamy,Rabi,Belagavi,North Karnataka,grapes
62.95,46.98,112.68,26.16,73.99,6.57,329.4,Loamy,Rabi,Belagavi,North Karnataka,grapes
41.76,35.56,92.48,27.91,51.14,7.92,552.65,Loamy,Rabi,Belagavi,North Karnataka,grapes
51.86,32.32,70.19,17.54,53.08,7.28,373.75,Loamy,Rabi,Belagavi,North Karnataka,grapes
54.33,59.69,101.06,33.98,53.56,7.07,466.42,Loamy,Rabi,Belagavi,North Karnataka,grapes
43.07,30.13,100.23,27.84,60.27,7.23,424.63,Loamy,Rabi,Belagavi,North Karnataka,grapes
40.96,40.06,70.62,16.97,73.92,7.4,518.6,Loamy,Rabi,Belagavi,North Karnataka,grapes
52.61,41.79,74.22,16.94,54.48,7.7,503.26,Loamy,Rabi,Belagavi,North Karnataka,grapes
61.88,44.25,115.35,16.45,57.02,7.02,534.73,Loamy,Rabi,Belagavi,North Karnataka,grapes
79.7,37.22,112.46,31.61,55.62,7.1,422.9,Loamy,Rabi,Belagavi,North Karnataka,grapes
79.13,35.43,107.95,21.68,68.27,7.13,473.51,Loamy,Rabi,Belagavi,North Karnataka,grapes
73.3,54.12,111.99,16.19,67.3,6.71,424.75,Loamy,Rabi,Belagavi,North Karnataka,grapes
61.94,42.08,91.18,34.93,53.38,7.51,418.8,Loamy,Rabi,Belagavi,North Karnataka,grapes
45.32,34.76,116.96,32.59,72.68,7.99,362.49,Loamy,Rabi,Belagavi,North Karnataka,grapes
54.22,50.08,89.03,23.37,58.95,7.39,472.68,Loamy,Rabi,Belagavi,North Karnataka,grapes
46.46,44.15,93.21,26.41,55.25,7.61,307.56,Loamy,Rabi,Belagavi,North Karnataka,grapes
54.19,53.41,93.83,20.22,67.37,7.35,538.87,Loamy,Rabi,Belagavi,North Karnataka,grapes
69.4,48.3,89.29,17.66,56.53,7.13,479.79,Loamy,Rabi,Belagavi,North Karnataka,grapes
60.55,38.65,60.39,24.92,57.14,7.6,307.18,Loamy,Rabi,Belagavi,North Karnataka,grapes
63.39,58.24,70.46,24.43,52.29,7.44,465.16,Loamy,Rabi,Belagavi,North Karnataka,grapes
56.29,45.64,113.79,18.93,50.56,7.79,473.14,Loamy,Rabi,Belagavi,North Karnataka,grapes
75.63,47.91,108.61,23.59,68.75,7.87,471.64,Loamy,Rabi,Belagavi,North Karnataka,grapes
47.23,38.06,71.92,19.94,57.66,7.33,476.4,Loamy,Rabi,Belagavi,North Karnataka,grapes
57.06,48.46,64.89,16.76,54.3,7.28,364.2,Loamy,Rabi,Belagavi,North Karnataka,grapes
51.33,42.01,108.71,15.28,66.23,7.5,539.6,Loamy,Rabi,Belagavi,North Karnataka,grapes
77.31,30.6,69.23,32.72,61.46,7.35,498.91,Loamy,Rabi,Belagavi,North Karnataka,grapes
67.16,57.95,119.82,29.4,57.18,7.82,314.77,Loamy,Rabi,Belagavi,North Karnataka,grapes
49.24,56.92,75.37,19.41,53.45,7.79,450.02,Loamy,Rabi,Belagavi,North Karnataka,grapes
67.0,37.17,105.48,30.2,57.81,7.12,362.91,Loamy,Rabi,Belagavi,North Karnataka,grapes
79.06,49.37,116.07,21.07,69.55,7.65,507.5,Loamy,Rabi,Belagavi,North Karnataka,grapes
78.63,41.81,67.84,28.43,68.23,7.36,362.05,Loamy,Rabi,Belagavi,North Karnataka,grapes
60.18,39.37,85.65,27.9,68.63,6.85,421.6,Loamy,Rabi,Belagavi,North Karnataka,grapes
50.77,35.96,107.0,33.19,59.26,7.63,569.1,Loamy,Rabi,Belagavi,North Karnataka,grapes
73.84,35.48,117.38,22.53,58.48,6.59,445.85,Loamy,Rabi,Belagavi,North Karnataka,grapes
44.36,37.46,79.02,31.18,71.89,6.95,557.61,Loamy,Rabi,Belagavi,North Karnataka,grapes
74.29,52.94,68.8,28.81,73.63,7.52,399.49,Loamy,Rabi,Belagavi,North Karnataka,grapes
60.02,49.37,90.63,17.4,57.8,7.7,558.43,Loamy,Rabi,Belagavi,North Karnataka,grapes
45.49,58.57,79.73,28.25,68.8,7.72,583.72,Loamy,Rabi,Belagavi,North Karnataka,grapes
52.52,55.76,67.9,29.1,68.55,7.52,375.69,Loamy,Rabi,Belagavi,North Karnataka,grapes
74.92,35.07,63.22,29.35,61.89,7.77,415.02,Loamy,Rabi,Belagavi,North Karnataka,grapes
46.73,55.09,92.93,18.78,68.01,7.27,481.29,Loamy,Rabi,Belagavi,North Karnataka,grapes
58.44,54.86,109.77,29.19,52.64,7.76,501.3,Loamy,Rabi,Belagavi,North Karnataka,grapes
67.88,40.89,112.76,29.51,52.81,7.11,565.91,Loamy,Rabi,Belagavi,North Karnataka,grapes
41.89,58.84,100.75,27.63,56.76,6.87,582.62,Loamy,Rabi,Belagavi,North Karnataka,grapes
51.93,53.27,83.59,17.79,50.27,7.32,592.73,Loamy,Rabi,Belagavi,North Karnataka,grapes
54.77,40.72,80.65,25.41,61.02,7.82,451.66,Loamy,Rabi,Belagavi,North Karnataka,grapes
60.31,34.15,118.96,20.0,51.83,7.49,478.61,Loamy,Rabi,Belagavi,North Karnataka,grapes
56.61,42.67,107.1,18.91,70.51,7.47,425.69,Loamy,Rabi,Belagavi,North Karnataka,grapes
58.32,37.7,105.13,25.26,58.02,7.39,598.72,Loamy,Rabi,Belagavi,North Karnataka,grapes
57.41,57.62,80.7,16.09,55.11,7.13,365.89,Loamy,Rabi,Belagavi,North Karnataka,grapes
40.01,57.45,110.63,29.85,54.2,6.68,320.28,Loamy,Rabi,Belagavi,North Karnataka,grapes
68.96,57.86,85.83,17.38,62.81,7.02,412.45,Loamy,Rabi,Belagavi,North Karnataka,grapes
64.85,51.56,66.64,15.71,74.86,6.85,316.15,Loamy,Rabi,Belagavi,North Karnataka,grapes
47.6,31.17,83.51,31.05,58.53,7.17,502.68,Loamy,Rabi,Belagavi,North Karnataka,grapes
60.36,55.84,111.96,15.2,69.45,7.19,596.65,Loamy,Rabi,Belagavi,North Karnataka,grapes
59.33,59.61,105.27,19.97,63.46,7.99,557.26,Loamy,Rabi,Belagavi,North Karnataka,grapes
43.89,51.19,80.73,15.14,60.09,6.85,545.66,Loamy,Rabi,Belagavi,North Karnataka,grapes
53.49,54.83,60.04,21.16,56.03,6.85,320.46,Loamy,Rabi,Belagavi,North Karnataka,grapes
47.48,46.67,77.48,23.35,59.42,7.81,571.59,Loamy,Rabi,Belagavi,North Karnataka,grapes
59.72,39.9,66.41,34.07,51.51,6.95,389.42,Loamy,Rabi,Belagavi,North Karnataka,grapes
52.82,34.93,106.99,17.45,65.87,6.69,321.16,Loamy,Rabi,Belagavi,North Karnataka,grapes
76.38,35.7,109.28,25.89,51.95,7.93,374.09,Loamy,Rabi,Belagavi,North Karnataka,grapes
74.39,35.06,111.24,15.26,62.79,7.65,580.44,Loamy,Rabi,Belagavi,North Karnataka,grapes
76.37,54.59,113.29,18.98,57.1,6.93,413.12,Loamy,Rabi,Belagavi,North Karnataka,grapes
55.73,46.34,69.59,28.82,54.19,6.97,451.0,Loamy,Rabi,Belagavi,North Karnataka,grapes
71.86,52.18,98.73,18.12,63.68,6.63,413.21,Black,Rabi,Kalaburagi,North Karnataka,grapes
56.54,31.19,76.44,34.11,73.84,7.03,312.93,Black,Rabi,Kalaburagi,North Karnataka,grapes
47.16,41.77,116.87,17.82,69.09,6.66,594.38,Black,Rabi,Kalaburagi,North Karnataka,grapes
55.26,53.26,80.56,27.55,54.8,6.72,581.42,Black,Rabi,Kalaburagi,North Karnataka,grapes
76.71,56.62,97.53,31.17,51.73,7.0,394.11,Black,Rabi,Kalaburagi,North Karnataka,grapes
65.43,40.68,68.91,26.93,70.36,7.07,339.68,Black,Rabi,Kalaburagi,North Karnataka,grapes
47.87,37.12,77.99,27.86,65.02,7.54,408.75,Black,Rabi,Kalaburagi,North Karnataka,grapes
72.96,36.12,88.14,31.02,54.5,6.66,565.11,Black,Rabi,Kalaburagi,North Karnataka,grapes
53.72,50.52,61.52,28.8,57.9,6.58,482.94,Black,Rabi,Kalaburagi,North Karnataka,grapes
49.63,41.6,64.83,17.94,57.45,6.63,573.25,Black,Rabi,Kalaburagi,North Karnataka,grapes
40.24,44.52,67.39,21.15,73.15,6.74,589.75,Black,Rabi,Kalaburagi,North Karnataka,grapes
48.23,52.25,92.8,32.69,63.85,7.3,358.64,Black,Rabi,Kalaburagi,North Karnataka,grapes
46.65,57.49,79.67,22.44,69.0,7.01,585.62,Black,Rabi,Kalaburagi,North Karnataka,grapes
69.52,47.92,112.85,15.99,56.43,7.2,368.09,Black,Rabi,Kalaburagi,North Karnataka,grapes
69.76,57.58,85.43,21.84,74.04,7.17,446.71,Black,Rabi,Kalaburagi,North Karnataka,grapes
54.07,57.29,94.14,30.24,70.3,7.01,430.11,Black,Rabi,Kalaburagi,North Karnataka,grapes
73.94,40.9,107.64,33.82,65.58,7.61,541.53,Black,Rabi,Kalaburagi,North Karnataka,grapes
73.8,41.85,63.08,23.04,66.84,7.18,524.69,Black,Rabi,Kalaburagi,North Karnataka,grapes
54.28,49.04,71.19,29.99,63.64,6.81,387.57,Black,Rabi,Kalaburagi,North Karnataka,grapes
69.94,44.48,72.96,34.35,67.88,7.94,428.13,Black,Rabi,Kalaburagi,North Karnataka,grapes
59.0,56.94,91.5,29.15,56.3,7.17,337.03,Black,Rabi,Kalaburagi,North Karnataka,grapes
48.24,30.03,62.36,34.55,56.06,7.49,551.73,Black,Rabi,Kalaburagi,North Karnataka,grapes
62.03,34.59,103.69,27.01,68.28,7.65,592.62,Black,Rabi,Kalaburagi,North Karnataka,grapes
62.94,40.25,98.91,16.37,72.43,6.68,398.35,Black,Rabi,Kalaburagi,North Karnataka,grapes
72.63,47.92,83.62,24.47,71.36,7.01,560.89,Black,Rabi,Kalaburagi,North Karnataka,grapes
43.53,53.3,110.85,18.64,60.76,6.75,511.98,Black,Rabi,Kalaburagi,North Karnataka,grapes
61.41,49.06,71.79,19.23,51.04,6.98,467.92,Black,Rabi,Kalaburagi,North Karnataka,grapes
74.32,50.01,86.12,34.06,67.98,7.9,458.28,Black,Rabi,Kalaburagi,North Karnataka,grapes
50.36,31.58,103.57,17.43,57.57,7.3,469.32,Black,Rabi,Kalaburagi,North Karnataka,grapes
64.02,34.99,82.78,27.34,74.25,7.59,576.78,Black,Rabi,Kalaburagi,North Karnataka,grapes
70.49,47.75,71.52,28.33,65.58,7.4,446.94,Black,Rabi,Kalaburagi,North Karnataka,grapes
61.15,40.03,91.16,18.95,70.13,6.78,325.49,Black,Rabi,Kalaburagi,North Karnataka,grapes
57.45,49.75,86.26,20.54,63.95,7.02,579.86,Black,Rabi,Kalaburagi,North Karnataka,grapes
76.91,45.07,79.67,29.74,50.92,7.21,400.9,Black,Rabi,Kalaburagi,North Karnataka,grapes
76.82,30.36,93.17,29.81,62.13,6.63,591.74,Black,Rabi,Kalaburagi,North Karnataka,grapes
60.72,48.43,74.2,24.67,60.73,6.61,331.85,Black,Rabi,Kalaburagi,North Karnataka,grapes
73.5,37.19,71.7,25.1,69.22,6.59,473.04,Black,Rabi,Kalaburagi,North Karnataka,grapes
44.77,31.09,63.16,31.68,52.95,6.57,431.37,Black,Rabi,Kalaburagi,North Karnataka,grapes
73.76,37.87,85.3,15.8,61.23,7.37,471.27,Black,Rabi,Kalaburagi,North Karnataka,grapes
53.3,39.47,66.4,22.34,52.49,7.65,589.88,Black,Rabi,Kalaburagi,North Karnataka,grapes
78.8,55.95,96.05,29.02,57.13,7.45,436.69,Black,Rabi,Kalaburagi,North Karnataka,grapes
59.28,52.73,76.92,21.36,73.12,6.58,445.69,Black,Rabi,Kalaburagi,North Karnataka,grapes
76.51,48.31,92.78,19.99,58.58,7.78,467.77,Black,Rabi,Kalaburagi,North Karnataka,grapes
60.59,32.99,60.96,34.27,59.42,7.4,323.91,Black,Rabi,Kalaburagi,North Karnataka,grapes
67.32,57.98,94.54,17.52,64.54,7.65,421.92,Black,Rabi,Kalaburagi,North Karnataka,grapes
75.19,49.46,113.95,27.47,53.28,6.96,360.54,Black,Rabi,Kalaburagi,North Karnataka,grapes
76.35,52.81,100.58,21.02,54.6,7.63,442.25,Black,Rabi,Kalaburagi,North Karnataka,grapes
49.03,48.5,62.42,21.52,61.71,6.72,595.4,Black,Rabi,Kalaburagi,North Karnataka,grapes
48.36,33.91,72.21,30.38,60.64,7.35,306.3,Black,Rabi,Kalaburagi,North Karnataka,grapes
41.38,43.37,109.0,32.7,52.17,7.31,573.97,Black,Rabi,Kalaburagi,North Karnataka,grapes
55.52,54.89,68.02,33.71,68.79,7.91,502.99,Black,Rabi,Kalaburagi,North Karnataka,grapes
54.54,58.15,76.53,21.64,67.52,7.65,578.82,Black,Rabi,Kalaburagi,North Karnataka,grapes
48.19,53.94,104.31,16.28,59.68,6.92,391.35,Black,Rabi,Kalaburagi,North Karnataka,grapes
79.32,49.28,103.06,34.53,59.43,7.7,430.36,Black,Rabi,Kalaburagi,North Karnataka,grapes
74.78,35.42,116.86,19.38,58.16,7.63,418.13,Black,Rabi,Kalaburagi,North Karnataka,grapes
64.33,43.34,104.54,19.57,51.46,6.95,442.29,Black,Rabi,Kalaburagi,North Karnataka,grapes
46.72,40.64,84.0,16.15,64.58,7.83,345.52,Black,Rabi,Kalaburagi,North Karnataka,grapes
63.91,49.94,85.16,29.02,60.27,7.26,302.21,Black,Rabi,Kalaburagi,North Karnataka,grapes
67.67,49.84,62.3,22.37,74.48,7.13,450.58,Black,Rabi,Kalaburagi,North Karnataka,grapes
76.4,51.52,94.92,30.96,71.61,7.19,442.53,Black,Rabi,Kalaburagi,North Karnataka,grapes
55.44,59.0,101.83,16.66,71.57,7.22,320.63,Black,Rabi,Kalaburagi,North Karnataka,grapes
61.99,42.51,112.66,19.08,70.66,7.34,316.38,Black,Rabi,Kalaburagi,North Karnataka,grapes
78.87,45.38,77.45,24.39,71.45,6.96,357.8,Black,Rabi,Kalaburagi,North Karnataka,grapes
45.16,38.94,106.8,24.43,55.69,6.75,399.82,Black,Rabi,Kalaburagi,North Karnataka,grapes
77.6,40.29,119.29,24.7,54.48,7.84,438.11,Black,Rabi,Kalaburagi,North Karnataka,grapes
68.39,59.51,63.01,16.93,68.01,6.92,355.29,Black,Rabi,Kalaburagi,North Karnataka,grapes
41.57,30.66,106.47,17.69,61.69,7.41,428.51,Black,Rabi,Kalaburagi,North Karnataka,grapes
41.08,53.51,60.63,30.24,72.33,7.15,460.66,Black,Rabi,Kalaburagi,North Karnataka,grapes
59.08,41.68,113.25,32.88,58.4,7.42,578.07,Black,Rabi,Kalaburagi,North Karnataka,grapes
78.48,45.27,87.17,20.57,73.97,6.71,473.95,Black,Rabi,Kalaburagi,North Karnataka,grapes
38.48,28.37,56.2,37.98,31.92,6.66,224.77,Black,Kharif,Bagalkote,North Karnataka,pomegranate
34.64,33.19,60.42,23.18,41.08,5.67,290.97,Black,Kharif,Bagalkote,North Karnataka,pomegranate
59.0,48.34,53.4,29.42,61.84,5.51,443.21,Black,Kharif,Bagalkote,North Karnataka,pomegranate
58.45,22.74,46.46,37.21,48.81,5.53,277.29,Black,Kharif,Bagalkote,North Karnataka,pomegranate
43.5,40.79,69.33,37.91,40.06,6.58,360.0,Black,Kharif,Bagalkote,North Karnataka,pomegranate
42.17,25.07,79.1,35.07,47.44,6.71,268.18,Black,Kharif,Bagalkote,North Karnataka,pomegranate
46.31,40.85,60.61,37.81,51.4,6.24,431.65,Black,Kharif,Bagalkote,North Karnataka,pomegranate
35.11,31.54,53.88,26.64,57.36,6.47,438.2,Black,Kharif,Bagalkote,North Karnataka,pomegranate
47.29,30.26,72.4,22.77,37.85,6.51,278.25,Black,Kharif,Bagalkote,North Karnataka,pomegranate
30.27,39.45,60.44,26.91,63.84,6.64,459.03,Black,Kharif,Bagalkote,North Karnataka,pomegranate
34.18,37.08,74.72,29.66,55.13,6.24,227.73,Black,Kharif,Bagalkote,North Karnataka,pomegranate
43.74,31.83,74.68,22.88,63.84,7.42,274.29,Black,Kharif,Bagalkote,North Karnataka,pomegranate
40.44,46.87,78.66,26.87,41.23,6.55,406.33,Black,Kharif,Bagalkote,North Karnataka,pomegranate
38.2,42.09,42.07,18.99,43.52,6.21,294.69,Black,Kharif,Bagalkote,North Karnataka,pomegranate
44.73,29.62,47.69,24.19,64.12,6.32,333.41,Black,Kharif,Bagalkote,North Karnataka,pomegranate
47.3,49.5,49.66,31.63,55.06,6.71,226.57,Black,Kharif,Bagalkote,North Karnataka,pomegranate
50.31,21.92,63.85,32.79,37.38,7.18,209.11,Black,Kharif,Bagalkote,North Karnataka,pomegranate
55.31,33.81,48.7,20.68,63.37,5.65,259.73,Black,Kharif,Bagalkote,North Karnataka,pomegranate
40.43,38.61,61.79,20.51,40.14,5.98,264.06,Black,Kharif,Bagalkote,North Karnataka,pomegranate
42.33,41.12,48.7,25.33,43.68,7.45,486.4,Black,Kharif,Bagalkote,North Karnataka,pomegranate
54.0,27.25,42.72,24.34,39.34,6.51,433.32,Black,Kharif,Bagalkote,North Karnataka,pomegranate
55.75,45.35,54.39,31.74,40.95,5.62,410.47,Black,Kharif,Bagalkote,North Karnataka,pomegranate
30.29,32.28,53.18,31.87,56.82,6.11,443.49,Black,Kharif,Bagalkote,North Karnataka,pomegranate
38.82,33.39,69.08,31.86,64.56,5.95,398.7,Black,Kharif,Bagalkote,North Karnataka,pomegranate
48.29,47.45,46.25,33.04,49.89,6.05,342.33,Black,Kharif,Bagalkote,North Karnataka,pomegranate
40.01,37.38,75.56,29.39,52.11,6.54,215.35,Black,Kharif,Bagalkote,North Karnataka,pomegranate
36.99,34.76,52.41,21.64,47.64,6.15,277.43,Black,Kharif,Bagalkote,North Karnataka,pomegranate
43.92,24.0,77.11,35.35,54.77,5.71,432.76,Black,Kharif,Bagalkote,North Karnataka,pomegranate
54.24,43.03,44.56,30.88,59.2,6.65,393.92,Black,Kharif,Bagalkote,North Karnataka,pomegranate
43.75,35.86,41.38,30.78,32.85,6.37,287.8,Black,Kharif,Bagalkote,North Karnataka,pomegranate
46.36,24.0,67.67,33.9,35.72,5.71,243.65,Black,Kharif,Bagalkote,North Karnataka,pomegranate
56.31,35.85,58.69,20.13,52.73,7.24,448.46,Black,Kharif,Bagalkote,North Karnataka,pomegranate
48.78,22.26,44.5,18.99,39.01,5.77,278.01,Black,Kharif,Bagalkote,North Karnataka,pomegranate
41.55,48.29,64.42,34.7,54.86,5.73,420.78,Black,Kharif,Bagalkote,North Karnataka,pomegranate
38.25,39.17,53.64,37.95,39.22,6.06,479.2,Black,Kharif,Bagalkote,North Karnataka,pomegranate
30.74,40.9,69.01,34.73,64.11,7.45,219.58,Black,Kharif,Bagalkote,North Karnataka,pomegranate
54.66,39.39,65.89,20.57,52.76,7.46,473.55,Black,Kharif,Bagalkote,North Karnataka,pomegranate
43.17,21.2,54.49,34.53,54.55,6.42,216.53,Black,Kharif,Bagalkote,North Karnataka,pomegranate
42.81,34.07,77.14,30.82,40.91,6.55,219.82,Black,Kharif,Bagalkote,North Karnataka,pomegranate
59.18,30.8,59.11,25.11,53.89,6.82,414.6,Black,Kharif,Bagalkote,North Karnataka,pomegranate
38.04,29.47,45.01,31.11,31.39,6.7,460.91,Black,Kharif,Bagalkote,North Karnataka,pomegranate
56.72,33.47,58.37,19.54,53.48,7.14,273.4,Black,Kharif,Bagalkote,North Karnataka,pomegranate
42.64,45.17,75.08,22.86,49.27,5.88,230.56,Black,Kharif,Bagalkote,North Karnataka,pomegranate
57.33,44.62,70.4,18.98,59.53,6.38,302.72,Black,Kharif,Bagalkote,North Karnataka,pomegranate
46.39,22.74,70.27,29.65,36.53,5.88,255.27,Black,Kharif,Bagalkote,North Karnataka,pomegranate
31.71,37.63,73.61,18.35,31.72,6.65,445.85,Black,Kharif,Bagalkote,North Karnataka,pomegranate
39.8,30.49,63.85,23.48,30.93,6.97,387.69,Black,Kharif,Bagalkote,North Karnataka,pomegranate
47.42,42.25,67.01,22.12,42.34,5.75,238.96,Black,Kharif,Bagalkote,North Karnataka,pomegranate
50.29,45.76,78.51,30.57,36.44,5.71,443.86,Black,Kharif,Bagalkote,North Karnataka,pomegranate
47.36,38.55,71.26,32.07,59.21,5.61,424.26,Black,Kharif,Bagalkote,North Karnataka,pomegranate
55.53,28.58,65.62,24.28,63.53,5.57,373.94,Black,Kharif,Bagalkote,North Karnataka,pomegranate
35.0,41.37,47.04,22.71,47.3,7.33,263.51,Black,Kharif,Bagalkote,North Karnataka,pomegranate
34.33,42.77,60.02,36.24,35.13,6.79,269.86,Black,Kharif,Bagalkote,North Karnataka,pomegranate
34.7,40.5,63.75,33.1,40.83,6.4,321.64,Black,Kharif,Bagalkote,North Karnataka,pomegranate
59.52,28.77,51.79,25.09,49.76,6.0,474.59,Black,Kharif,Bagalkote,North Karnataka,pomegranate
37.97,46.87,44.14,31.13,61.74,5.84,490.5,Black,Kharif,Bagalkote,North Karnataka,pomegranate
43.59,48.37,67.07,24.03,36.59,6.11,227.91,Black,Kharif,Bagalkote,North Karnataka,pomegranate
34.32,23.14,56.92,33.91,34.95,5.76,393.03,Black,Kharif,Bagalkote,North Karnataka,pomegranate
35.92,22.93,46.67,36.47,58.75,6.21,396.75,Black,Kharif,Bagalkote,North Karnataka,pomegranate
46.12,40.31,67.31,30.57,39.31,5.58,336.67,Black,Kharif,Bagalkote,North Karnataka,pomegranate
56.73,37.08,73.3,37.83,35.73,6.88,402.29,Black,Kharif,Bagalkote,North Karnataka,pomegranate
59.4,49.57,67.47,22.87,57.95,5.71,434.21,Black,Kharif,Bagalkote,North Karnataka,pomegranate
57.31,31.49,65.23,26.6,45.32,6.12,428.64,Black,Kharif,Bagalkote,North Karnataka,pomegranate
58.09,48.22,46.99,35.49,55.81,6.01,220.19,Black,Kharif,Bagalkote,North Karnataka,pomegranate
38.04,47.37,65.33,32.42,39.0,6.94,208.44,Black,Kharif,Bagalkote,North Karnataka,pomegranate
41.26,38.8,45.84,34.46,38.23,6.8,321.56,Black,Kharif,Bagalkote,North Karnataka,pomegranate
47.88,23.22,40.68,36.19,39.44,7.14,499.81,Black,Kharif,Bagalkote,North Karnataka,pomegranate
36.34,27.96,66.51,37.31,62.05,6.51,438.53,Black,Kharif,Bagalkote,North Karnataka,pomegranate
34.07,49.32,78.57,21.27,40.48,5.7,281.52,Black,Kharif,Bagalkote,North Karnataka,pomegranate
54.48,31.35,43.54,24.84,64.35,6.76,324.85,Black,Kharif,Bagalkote,North Karnataka,pomegranate
35.0,49.59,72.83,23.63,32.45,5.61,236.11,Black,Rabi,Vijayapura,North Karnataka,pomegranate
47.42,47.86,59.87,34.86,45.61,6.92,419.56,Black,Rabi,Vijayapura,North Karnataka,pomegranate
35.22,30.84,65.49,19.41,42.65,6.57,498.87,Black,Rabi,Vijayapura,North Karnataka,pomegranate
44.24,44.48,57.28,33.93,50.84,7.27,323.28,Black,Rabi,Vijayapura,North Karnataka,pomegranate
48.13,38.9,56.7,20.89,33.27,5.53,462.06,Black,Rabi,Vijayapura,North Karnataka,pomegranate
37.09,26.35,69.44,24.4,47.71,5.83,487.92,Black,Rabi,Vijayapura,North Karnataka,pomegranate
55.55,45.91,56.27,33.25,35.04,5.52,205.99,Black,Rabi,Vijayapura,North Karnataka,pomegranate
47.6,33.66,60.72,18.15,44.79,6.94,332.81,Black,Rabi,Vijayapura,North Karnataka,pomegranate
51.97,26.99,72.53,29.77,37.38,5.97,388.41,Black,Rabi,Vijayapura,North Karnataka,pomegranate
54.9,32.47,50.33,35.34,53.42,6.4,346.37,Black,Rabi,Vijayapura,North Karnataka,pomegranate
36.13,38.8,54.35,37.91,46.81,6.47,369.76,Black,Rabi,Vijayapura,North Karnataka,pomegranate
57.5,44.02,58.05,32.37,50.52,6.48,257.69,Black,Rabi,Vijayapura,North Karnataka,pomegranate
43.92,27.37,76.59,24.71,63.33,6.57,389.46,Black,Rabi,Vijayapura,North Karnataka,pomegranate
46.29,23.88,55.03,19.98,51.8,6.39,433.4,Black,Rabi,Vijayapura,North Karnataka,pomegranate
36.61,24.94,56.25,36.53,54.86,6.34,355.18,Black,Rabi,Vijayapura,North Karnataka,pomegranate
32.53,49.54,66.66,23.71,50.5,5.72,489.75,Black,Rabi,Vijayapura,North Karnataka,pomegranate
